GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,BLK_DAY_RANK
11/24/2018,DEN,Denver Nuggets,DEN @ OKC,Torrey Craig,F,28.5,6916,0,12874,1,12618,2,812,4,8828,0,13385,10,1582,1,4317,2,4097,8
11/24/2018,CHI,Chicago Bulls,CHI @ MIN,Robin Lopez,C,16.4,14248,1,7056,0,18130,2,812,2,14769,2,6102,2,15352,1,4317,2,4097,9
11/24/2018,WAS,Washington Wizards,WAS vs. NOP,Austin Rivers,G,34.4,4352,1,7056,2,8551,2,812,8,2174,1,10110,2,15352,2,1393,1,8514,10
11/23/2018,DET,Detroit Pistons,DET vs. HOU,Andre Drummond,C,71.5,77,0,12874,1,12618,5,37,9,1419,5,1672,20,48,3,415,1,8514,1
11/23/2018,ATL,Atlanta Hawks,ATL vs. BOS,DeAndre' Bembry,F,42.4,2115,1,7056,4,3929,4,98,5,6509,3,4174,7,3913,2,1393,4,786,2
11/23/2018,MIL,Milwaukee Bucks,MIL vs. PHX,Brook Lopez,C,25,8754,0,12874,0,18130,4,98,3,11548,1,10110,5,7038,0,11467,0,15731,3
11/23/2018,TOR,Toronto Raptors,TOR vs. WAS,Serge Ibaka,C-F,37.8,3235,1,7056,2,8551,4,98,5,6509,1,10110,9,2204,1,4317,3,1827,4
11/23/2018,MIA,Miami Heat,MIA @ CHI,Hassan Whiteside,C,45.5,1614,0,12874,1,12618,4,98,8,2174,2,6102,10,1582,1,4317,1,8514,5
11/23/2018,HOU,Houston Rockets,HOU @ DET,Clint Capela,C,67.7,122,0,12874,1,12618,3,272,14,108,1,10110,21,32,2,1393,3,1827,6
11/23/2018,MEM,Memphis Grizzlies,MEM @ LAC,Jaren Jackson Jr.,F-C,38.9,2942,1,7056,3,5849,3,272,8,2174,3,4174,7,3913,0,11467,3,1827,7
11/23/2018,GSW,Golden State Warriors,GSW vs. POR,Kevin Durant,F,62.3,233,2,3543,7,1184,3,272,13,186,4,2601,9,2204,2,1393,6,130,8
11/23/2018,NYK,New York Knicks,NYK vs. NOP,Enes Kanter,C,44.2,1823,0,12874,2,8551,3,272,7,3260,3,4174,11,1140,1,4317,1,8514,9
11/23/2018,NOP,New Orleans Pelicans,NOP @ NYK,Cheick Diallo,F,15.8,14682,0,12874,0,18130,3,272,1,18112,0,13385,4,9339,0,11467,0,15731,10
11/21/2018,NYK,New York Knicks,NYK @ BOS,Mitchell Robinson,C,30.8,5846,0,12874,0,18130,6,10,4,8828,0,13385,4,9339,0,11467,0,15731,1
11/21/2018,NOP,New Orleans Pelicans,NOP @ PHI,Anthony Davis,F-C,64.2,179,0,12874,6,1803,5,37,4,8828,4,2601,16,207,5,25,6,130,2
11/21/2018,HOU,Houston Rockets,HOU vs. DET,Clint Capela,C,56,510,0,12874,0,18130,4,98,12,318,3,4174,15,299,0,11467,1,8514,3
11/21/2018,IND,Indiana Pacers,IND @ CHA,Myles Turner,C-F,27.4,7453,0,12874,0,18130,4,98,4,8828,2,6102,7,3913,0,11467,3,1827,4
11/21/2018,BOS,Boston Celtics,BOS vs. NYK,Al Horford,C-F,46.9,1399,2,3543,5,2659,3,272,7,3260,3,4174,7,3913,1,4317,0,15731,5
11/21/2018,NYK,New York Knicks,NYK @ BOS,Noah Vonleh,F,41.5,2292,2,3543,3,5849,3,272,6,4636,2,6102,10,1582,0,11467,0,15731,6
11/21/2018,MIN,Minnesota Timberwolves,MIN vs. DEN,Gorgui Dieng,C,24.4,9092,0,12874,4,3929,3,272,0,21502,0,13385,7,3913,1,4317,2,4097,7
11/21/2018,GSW,Golden State Warriors,GSW vs. OKC,Damian Jones,C,18.5,12859,0,12874,3,5849,3,272,2,14769,0,13385,0,22086,1,4317,2,4097,8
11/21/2018,GSW,Golden State Warriors,GSW vs. OKC,Kevin Durant,F,51.3,863,1,7056,3,5849,3,272,11,549,4,2601,14,434,0,11467,6,130,9
11/21/2018,LAL,Los Angeles Lakers,LAL @ CLE,Josh Hart,G,16.8,13990,0,12874,0,18130,3,272,2,14769,0,13385,4,9339,0,11467,1,8514,10
11/20/2018,ORL,Orlando Magic,ORL vs. TOR,Aaron Gordon,F,37.3,3376,2,3543,1,12618,3,272,5,6509,4,2601,9,2204,1,4317,3,1827,1
11/20/2018,NYK,New York Knicks,NYK vs. POR,Mitchell Robinson,C,23.5,9670,0,12874,1,12618,2,812,3,11548,0,13385,5,7038,2,1393,2,4097,2
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,Jarrett Allen,C,38.8,2961,0,12874,2,8551,2,812,5,6509,3,4174,14,434,0,11467,0,15731,3
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,Jusuf Nurkic,C,43.2,1973,0,12874,4,3929,2,812,6,4636,1,10110,11,1140,2,1393,1,8514,4
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Hassan Whiteside,C,54.6,598,0,12874,0,18130,2,812,9,1419,3,4174,23,12,1,4317,3,1827,5
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,John Wall,G,57.8,420,5,280,8,789,2,812,9,1419,7,723,4,9339,2,1393,1,8514,6
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,D'Angelo Russell,G,51.8,809,2,3543,6,1803,1,2443,9,1419,0,13385,9,2204,4,121,3,1827,7
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Derrick Jones Jr.,F-G,8.8,19351,1,7056,0,18130,1,2443,1,18112,0,13385,4,9339,0,11467,2,4097,8
11/20/2018,ORL,Orlando Magic,ORL vs. TOR,Jonathon Simmons,F,4.4,21793,0,12874,0,18130,1,2443,0,21502,0,13385,2,15352,0,11467,1,8514,9
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Wayne Ellington,G,19.2,12408,2,3543,2,8551,1,2443,2,14769,3,4174,1,18809,1,4317,0,15731,10
11/2/2018,IND,Indiana Pacers,IND @ CHI,Myles Turner,C-F,40.1,2630,0,12874,3,5849,6,10,7,3260,4,2601,3,12137,0,11467,4,786,1
11/2/2018,TOR,Toronto Raptors,TOR @ PHX,Jonas Valanciunas,C,38.9,2942,1,7056,1,12618,4,98,7,3260,1,10110,7,3913,1,4317,2,4097,2
11/2/2018,LAC,LA Clippers,LAC @ ORL,Montrezl Harrell,F-C,34.9,4162,0,12874,1,12618,3,272,4,8828,2,6102,12,814,0,11467,0,15731,3
11/2/2018,ORL,Orlando Magic,ORL vs. LAC,Nikola Vucevic,C,47.7,1274,1,7056,3,5849,3,272,10,888,1,10110,11,1140,0,11467,1,8514,4
11/2/2018,GSW,Golden State Warriors,GSW vs. MIN,Draymond Green,F,44.3,1814,0,12874,11,183,3,272,4,8828,1,10110,9,2204,1,4317,4,786,5
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Clint Capela,C,51.1,878,0,12874,5,2659,2,812,8,2174,6,1093,13,591,0,11467,0,15731,6
11/2/2018,UTA,Utah Jazz,UTA vs. MEM,Derrick Favors,F-C,26.7,7833,1,7056,1,12618,2,812,5,6509,1,10110,6,5192,0,11467,0,15731,7
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Chris Paul,G,66.9,129,5,280,11,183,2,812,13,186,1,10110,7,3913,2,1393,2,4097,8
11/2/2018,NYK,New York Knicks,NYK @ DAL,Enes Kanter,C,27,7652,0,12874,2,8551,2,812,5,6509,3,4174,5,7038,0,11467,1,8514,9
11/2/2018,HOU,Houston Rockets,HOU @ BKN,Isaiah Hartenstein,F-C,6.2,20798,0,12874,0,18130,2,812,0,21502,0,13385,1,18809,0,11467,1,8514,10
11/19/2018,MEM,Memphis Grizzlies,MEM vs. DAL,Jaren Jackson Jr.,F-C,35.6,3908,0,12874,2,8551,4,98,6,4636,1,10110,3,12137,2,1393,2,4097,1
11/19/2018,MEM,Memphis Grizzlies,MEM vs. DAL,Marc Gasol,C,55,573,0,12874,4,3929,4,98,6,4636,5,1672,15,299,1,4317,1,8514,2
11/19/2018,MIL,Milwaukee Bucks,MIL vs. DEN,Brook Lopez,C,31,5760,2,3543,0,18130,3,272,3,11548,0,13385,10,1582,1,4317,1,8514,3
11/19/2018,IND,Indiana Pacers,IND vs. UTA,Myles Turner,C-F,36.2,3703,1,7056,4,3929,3,272,5,6509,1,10110,6,5192,1,4317,1,8514,4
11/19/2018,DET,Detroit Pistons,DET vs. CLE,Andre Drummond,C,55.7,529,0,12874,3,5849,3,272,10,888,3,4174,16,207,0,11467,0,15731,5
11/19/2018,SAC,Sacramento Kings,SAC vs. OKC,Marvin Bagley III,F,40.6,2511,0,12874,2,8551,3,272,6,4636,3,4174,13,591,0,11467,2,4097,6
11/19/2018,BOS,Boston Celtics,BOS @ CHA,Al Horford,C-F,25.6,8438,0,12874,4,3929,3,272,4,8828,0,13385,3,12137,0,11467,1,8514,7
11/19/2018,ATL,Atlanta Hawks,ATL vs. LAC,Kent Bazemore,G,20.6,11510,0,12874,0,18130,2,812,2,14769,0,13385,8,2894,1,4317,2,4097,8
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Anthony Davis,F-C,55.8,519,0,12874,4,3929,2,812,13,186,3,4174,9,2204,2,1393,2,4097,9
11/19/2018,ATL,Atlanta Hawks,ATL vs. LAC,Alex Len,C,30.4,6027,1,7056,0,18130,2,812,5,6509,1,10110,12,814,0,11467,2,4097,10
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Jaren Jackson Jr.,F-C,22.9,9984,1,7056,1,12618,3,272,6,4636,0,13385,2,15352,0,11467,3,1827,1
11/18/2018,SAS,San Antonio Spurs,SAS vs. GSW,Rudy Gay,F,33.5,4691,3,1597,1,12618,3,272,6,4636,4,2601,5,7038,0,11467,2,4097,2
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Marc Gasol,C,59.1,359,4,662,3,5849,3,272,8,2174,6,1093,13,591,2,1393,2,4097,3
11/18/2018,WAS,Washington Wizards,WAS vs. POR,John Wall,G,40.1,2630,3,1597,3,5849,3,272,10,888,1,10110,3,12137,0,11467,1,8514,4
11/18/2018,MIA,Miami Heat,MIA vs. LAL,Hassan Whiteside,C,27.4,7453,0,12874,2,8551,3,272,2,14769,2,6102,7,3913,1,4317,2,4097,5
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,JaMychal Green,F,27.1,7599,0,12874,1,12618,2,812,3,11548,2,6102,8,2894,1,4317,1,8514,6
11/18/2018,GSW,Golden State Warriors,GSW @ SAS,Damian Jones,C,16.1,14472,0,12874,1,12618,2,812,2,14769,1,10110,3,12137,0,11467,0,15731,7
11/18/2018,SAS,San Antonio Spurs,SAS vs. GSW,LaMarcus Aldridge,C-F,54.1,639,0,12874,3,5849,2,812,10,888,4,2601,18,108,0,11467,2,4097,8
11/18/2018,WAS,Washington Wizards,WAS vs. POR,Kelly Oubre Jr.,F,38.8,2961,2,3543,4,3929,2,812,7,3260,3,4174,4,9339,1,4317,0,15731,9
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,Nikola Vucevic,C,56.5,478,2,3543,9,525,2,812,10,888,6,1093,10,1582,0,11467,3,1827,10
11/17/2018,ORL,Orlando Magic,ORL vs. LAL,Jonathan Isaac,F,27.5,7415,1,7056,1,12618,5,37,3,11548,0,13385,5,7038,0,11467,2,4097,1
11/17/2018,TOR,Toronto Raptors,TOR @ CHI,Serge Ibaka,C-F,38.3,3104,0,12874,1,12618,4,98,6,4636,4,2601,4,9339,2,1393,2,4097,2
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,Clint Capela,C,57.7,423,0,12874,1,12618,4,98,11,549,1,10110,16,207,1,4317,1,8514,3
11/17/2018,GSW,Golden State Warriors,GSW @ DAL,Damian Jones,C,24.9,8806,0,12874,1,12618,4,98,1,18112,0,13385,7,3913,1,4317,2,4097,4
11/17/2018,HOU,Houston Rockets,HOU vs. SAC,Gary Clark,F,20.9,11321,1,7056,1,12618,4,98,1,18112,2,6102,2,15352,0,11467,0,15731,5
11/17/2018,IND,Indiana Pacers,IND vs. ATL,Myles Turner,C-F,31,5760,2,3543,2,8551,3,272,4,8828,0,13385,10,1582,0,11467,3,1827,6
11/17/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Paul George,F,61.2,280,3,1597,2,8551,3,272,9,1419,11,128,11,1140,3,415,5,338,7
11/17/2018,NOP,New Orleans Pelicans,NOP vs. DEN,Nikola Mirotic,F,43,2012,3,1597,2,8551,3,272,6,4636,5,1672,10,1582,0,11467,1,8514,8
11/17/2018,DAL,Dallas Mavericks,DAL vs. GSW,Maxi Kleber,F,7.5,20076,0,12874,1,12618,2,812,0,21502,0,13385,0,22086,0,11467,0,15731,9
11/17/2018,PHI,Philadelphia 76ers,PHI @ CHA,Joel Embiid,F-C,55.7,529,2,3543,3,5849,2,812,9,1419,13,62,11,1140,1,4317,4,786,10
11/16/2018,PHI,Philadelphia 76ers,PHI vs. UTA,Joel Embiid,F-C,48.4,1182,1,7056,2,8551,3,272,7,3260,8,447,7,3913,2,1393,1,8514,1
11/16/2018,IND,Indiana Pacers,IND vs. MIA,Myles Turner,C-F,36.4,3640,1,7056,4,3929,3,272,4,8828,3,4174,7,3913,1,4317,2,4097,2
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Giannis Antetokounmpo,F,49.6,1039,2,3543,4,3929,3,272,8,2174,5,1672,13,591,0,11467,4,786,3
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Brook Lopez,C,24,9362,4,662,0,18130,2,812,5,6509,0,13385,5,7038,0,11467,2,4097,4
11/16/2018,MEM,Memphis Grizzlies,MEM vs. SAC,Jaren Jackson Jr.,F-C,51.2,873,1,7056,0,18130,2,812,11,549,4,2601,6,5192,4,121,1,8514,5
11/16/2018,BKN,Brooklyn Nets,BKN @ WAS,Jarrett Allen,C,39.4,2808,0,12874,0,18130,2,812,5,6509,6,1093,12,814,1,4317,0,15731,6
11/16/2018,BOS,Boston Celtics,BOS vs. TOR,Al Horford,C-F,29.8,6292,1,7056,2,8551,2,812,5,6509,0,13385,9,2204,0,11467,1,8514,7
11/16/2018,MIA,Miami Heat,MIA @ IND,Hassan Whiteside,C,35.4,3972,0,12874,0,18130,2,812,6,4636,0,13385,17,151,0,11467,3,1827,8
11/16/2018,NYK,New York Knicks,NYK @ NOP,Emmanuel Mudiay,G,37.2,3409,2,3543,0,18130,2,812,8,2174,1,10110,6,5192,2,1393,1,8514,9
11/16/2018,MIA,Miami Heat,MIA @ IND,Bam Adebayo,C-F,30.7,5895,0,12874,3,5849,2,812,3,11548,2,6102,6,5192,2,1393,1,8514,10
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,Chris Paul,G,39.5,2784,2,3543,7,1184,2,812,4,8828,0,13385,5,7038,3,415,2,4097,1
11/15/2018,ATL,Atlanta Hawks,ATL @ DEN,Alex Len,C,16,14556,0,12874,0,18130,2,812,2,14769,2,6102,5,7038,0,11467,2,4097,2
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Gary Harris,G,32.6,5046,2,3543,4,3929,2,812,7,3260,2,6102,3,12137,0,11467,1,8514,3
11/15/2018,GSW,Golden State Warriors,GSW @ HOU,Klay Thompson,G,16.6,14127,0,12874,0,18130,2,812,5,6509,0,13385,3,12137,0,11467,3,1827,4
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,39.7,2736,0,12874,1,12618,2,812,3,11548,4,2601,16,207,2,1393,3,1827,5
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,Gary Clark,F,26.4,8002,3,1597,2,8551,2,812,3,11548,0,13385,7,3913,0,11467,0,15731,6
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Paul Millsap,F,53.3,699,1,7056,5,2659,2,812,8,2174,1,10110,9,2204,4,121,1,8514,7
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Tobias Harris,F,36.1,3735,2,3543,5,2659,1,2443,8,2174,0,13385,8,2894,0,11467,2,4097,8
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Nikola Jokic,C,46.3,1492,1,7056,7,1184,1,2443,5,6509,1,10110,9,2204,4,121,2,4097,9
11/15/2018,GSW,Golden State Warriors,GSW @ HOU,Kevin Durant,F,30,6195,0,12874,2,8551,1,2443,6,4636,8,447,5,7038,0,11467,2,4097,10
11/14/2018,NOP,New Orleans Pelicans,NOP @ MIN,Anthony Davis,F-C,63.2,210,2,3543,2,8551,4,98,9,1419,9,316,11,1140,2,1393,0,15731,1
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Jusuf Nurkic,C,58.3,394,0,12874,1,12618,4,98,7,3260,7,723,14,434,3,415,2,4097,2
11/14/2018,LAL,Los Angeles Lakers,LAL vs. POR,LeBron James,F,77.5,38,5,280,9,525,3,272,13,186,13,62,10,1582,1,4317,4,786,3
11/14/2018,NYK,New York Knicks,NYK @ OKC,Mitchell Robinson,C,20.7,11451,0,12874,1,12618,3,272,3,11548,0,13385,1,18809,1,4317,0,15731,4
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Al-Farouq Aminu,F,30,6195,4,662,0,18130,3,272,7,3260,0,13385,5,7038,0,11467,3,1827,5
11/14/2018,MIN,Minnesota Timberwolves,MIN vs. NOP,Karl-Anthony Towns,C,49.7,1029,2,3543,3,5849,2,812,9,1419,5,1672,16,207,0,11467,5,338,6
11/14/2018,CLE,Cleveland Cavaliers,CLE @ WAS,Larry Nance Jr.,F,39.7,2736,1,7056,5,2659,2,812,3,11548,3,4174,6,5192,4,121,3,1827,7
11/14/2018,MIL,Milwaukee Bucks,MIL vs. MEM,Giannis Antetokounmpo,F,50.8,910,0,12874,4,3929,2,812,10,888,11,128,9,2204,1,4317,6,130,8
11/14/2018,BOS,Boston Celtics,BOS vs. CHI,Aron Baynes,C-F,35.7,3867,2,3543,3,5849,2,812,3,11548,1,10110,11,1140,1,4317,0,15731,9
11/14/2018,MIA,Miami Heat,MIA @ BKN,Tyler Johnson,G,36.5,3625,2,3543,1,12618,2,812,9,1419,4,2601,5,7038,0,11467,1,8514,10
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Kevon Looney,C-F,20.1,11829,0,12874,3,5849,2,812,1,18112,2,6102,3,12137,1,4317,1,8514,1
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Jordan Bell,F,14.9,15279,0,12874,1,12618,2,812,2,14769,2,6102,2,15352,0,11467,1,8514,2
11/13/2018,HOU,Houston Rockets,HOU @ DEN,James Ennis III,F,30.3,6073,2,3543,1,12618,2,812,6,4636,2,6102,4,9339,1,4317,1,8514,3
11/13/2018,HOU,Houston Rockets,HOU @ DEN,Clint Capela,C,39.8,2702,0,12874,2,8551,1,2443,11,549,2,6102,9,2204,0,11467,1,8514,4
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Kemba Walker,G,28.8,6766,1,7056,6,1803,1,2443,2,14769,2,6102,4,9339,2,1393,1,8514,5
11/13/2018,HOU,Houston Rockets,HOU @ DEN,PJ Tucker,F,27.2,7548,4,662,2,8551,1,2443,4,8828,0,13385,6,5192,1,4317,1,8514,6
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Kevin Durant,F,45.7,1582,0,12874,3,5849,1,2443,9,1419,11,128,6,5192,2,1393,4,786,7
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Torrey Craig,F,7.2,20240,1,7056,0,18130,1,2443,2,14769,0,13385,1,18809,0,11467,2,4097,8
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,Jordan Clarkson,G,32,5287,1,7056,2,8551,1,2443,9,1419,5,1672,5,7038,0,11467,4,786,9
11/13/2018,CLE,Cleveland Cavaliers,CLE vs. CHA,Larry Nance Jr.,F,27.9,7212,1,7056,1,12618,1,2443,3,11548,0,13385,12,814,1,4317,1,8514,10
11/12/2018,MEM,Memphis Grizzlies,MEM vs. UTA,Jaren Jackson Jr.,F-C,41.7,2257,0,12874,3,5849,5,37,4,8828,2,6102,11,1140,1,4317,4,786,1
11/12/2018,LAC,LA Clippers,LAC vs. GSW,Montrezl Harrell,F-C,47.1,1365,0,12874,1,12618,4,98,10,888,3,4174,8,2894,1,4317,2,4097,2
11/12/2018,SAS,San Antonio Spurs,SAS @ SAC,LaMarcus Aldridge,C-F,40.6,2511,0,12874,0,18130,3,272,6,4636,2,6102,18,108,0,11467,4,786,3
11/12/2018,UTA,Utah Jazz,UTA @ MEM,Rudy Gobert,C,43.2,1973,0,12874,2,8551,3,272,5,6509,5,1672,16,207,0,11467,3,1827,4
11/12/2018,TOR,Toronto Raptors,TOR vs. NOP,Pascal Siakam,F,39.1,2887,2,3543,1,12618,3,272,8,2174,4,2601,3,12137,1,4317,0,15731,5
11/12/2018,MIN,Minnesota Timberwolves,MIN vs. BKN,Karl-Anthony Towns,C,53.7,667,2,3543,3,5849,2,812,9,1419,5,1672,21,32,1,4317,10,3,6
11/12/2018,NOP,New Orleans Pelicans,NOP @ TOR,Anthony Davis,F-C,60,327,1,7056,6,1803,2,812,11,549,2,6102,20,48,0,11467,4,786,7
11/12/2018,DAL,Dallas Mavericks,DAL @ CHI,Maxi Kleber,F,21.9,10673,2,3543,1,12618,2,812,4,8828,0,13385,2,15352,1,4317,1,8514,8
11/12/2018,MEM,Memphis Grizzlies,MEM vs. UTA,Marc Gasol,C,33.5,4691,0,12874,3,5849,2,812,7,3260,2,6102,5,7038,1,4317,2,4097,9
11/12/2018,CHI,Chicago Bulls,CHI vs. DAL,Wendell Carter Jr.,C,26.5,7958,0,12874,1,12618,2,812,3,11548,1,10110,10,1582,1,4317,3,1827,10
11/11/2018,NYK,New York Knicks,NYK vs. ORL,Mitchell Robinson,C,35.8,3841,0,12874,0,18130,9,1,2,14769,0,13385,4,9339,0,11467,0,15731,1
11/11/2018,CHA,Charlotte Hornets,CHA @ DET,Cody Zeller,C,30.7,5895,0,12874,1,12618,3,272,5,6509,4,2601,6,5192,0,11467,1,8514,2
11/11/2018,NYK,New York Knicks,NYK vs. ORL,Allonzo Trier,G,29,6657,0,12874,4,3929,3,272,3,11548,3,4174,5,7038,1,4317,4,786,3
11/11/2018,LAL,Los Angeles Lakers,LAL vs. ATL,Tyson Chandler,C,24.5,9047,0,12874,1,12618,3,272,2,14769,0,13385,5,7038,2,1393,2,4097,4
11/11/2018,IND,Indiana Pacers,IND @ HOU,Myles Turner,C-F,23.1,9884,0,12874,1,12618,3,272,3,11548,3,4174,3,12137,0,11467,0,15731,5
11/11/2018,LAL,Los Angeles Lakers,LAL vs. ATL,JaVale McGee,C,31.3,5609,0,12874,1,12618,3,272,3,11548,2,6102,9,2204,1,4317,1,8514,6
11/11/2018,MIL,Milwaukee Bucks,MIL @ DEN,Pat Connaughton,G,18.1,13133,0,12874,3,5849,3,272,1,18112,0,13385,3,12137,0,11467,1,8514,7
11/11/2018,ORL,Orlando Magic,ORL @ NYK,Mo Bamba,C,30.6,5947,1,7056,0,18130,2,812,5,6509,4,2601,8,2894,0,11467,0,15731,8
11/11/2018,CHA,Charlotte Hornets,CHA @ DET,Michael Kidd-Gilchrist,F,11,17909,0,12874,0,18130,2,812,2,14769,1,10110,0,22086,0,11467,0,15731,9
11/11/2018,BOS,Boston Celtics,BOS @ POR,Jayson Tatum,F,41.6,2276,5,280,0,18130,2,812,9,1419,4,2601,8,2894,0,11467,1,8514,10
11/10/2018,MIA,Miami Heat,MIA vs. WAS,Hassan Whiteside,C,50.3,963,0,12874,3,5849,4,98,6,4636,3,4174,14,434,1,4317,1,8514,1
11/10/2018,CLE,Cleveland Cavaliers,CLE @ CHI,Larry Nance Jr.,F,34.3,4399,0,12874,1,12618,4,98,1,18112,0,13385,14,434,1,4317,1,8514,2
11/10/2018,DAL,Dallas Mavericks,DAL vs. OKC,Maxi Kleber,F,26.3,8058,2,3543,3,5849,3,272,3,11548,0,13385,4,9339,0,11467,0,15731,3
11/10/2018,CHI,Chicago Bulls,CHI vs. CLE,Wendell Carter Jr.,C,29.5,6436,0,12874,1,12618,3,272,5,6509,5,1672,5,7038,0,11467,2,4097,4
11/10/2018,NYK,New York Knicks,NYK @ TOR,Mitchell Robinson,C,24,9362,0,12874,0,18130,3,272,2,14769,0,13385,5,7038,2,1393,1,8514,5
11/10/2018,LAC,LA Clippers,LAC vs. MIL,Shai Gilgeous-Alexander,G,39.2,2856,2,3543,4,3929,3,272,5,6509,4,2601,6,5192,1,4317,2,4097,6
11/10/2018,MIL,Milwaukee Bucks,MIL @ LAC,Brook Lopez,C,42.8,2049,6,113,2,8551,3,272,6,4636,2,6102,4,9339,2,1393,0,15731,7
11/10/2018,PHX,Phoenix Suns,PHX @ NOP,T.J. Warren,F,43.5,1933,4,662,1,12618,3,272,7,3260,7,723,5,7038,1,4317,1,8514,8
11/10/2018,GSW,Golden State Warriors,GSW vs. BKN,Kevon Looney,C-F,10.6,18168,0,12874,0,18130,2,812,1,18112,0,13385,3,12137,0,11467,1,8514,9
11/10/2018,MIL,Milwaukee Bucks,MIL @ LAC,Giannis Antetokounmpo,F,69.6,93,0,12874,4,3929,2,812,11,549,5,1672,18,108,5,25,6,130,10
11/1/2018,PHI,Philadelphia 76ers,PHI vs. LAC,Joel Embiid,F-C,68.1,118,3,1597,1,12618,4,98,16,39,6,1093,13,591,0,11467,2,4097,1
11/1/2018,LAC,LA Clippers,LAC @ PHI,Boban Marjanovic,C,38.7,2981,0,12874,1,12618,3,272,5,6509,5,1672,11,1140,1,4317,3,1827,2
11/1/2018,PHI,Philadelphia 76ers,PHI vs. LAC,Robert Covington,F,41.4,2318,2,3543,2,8551,3,272,4,8828,0,13385,7,3913,4,121,1,8514,3
11/1/2018,OKC,Oklahoma City Thunder,OKC @ CHA,Steven Adams,C,35.4,3972,0,12874,0,18130,3,272,1,18112,3,4174,12,814,3,415,2,4097,4
11/1/2018,OKC,Oklahoma City Thunder,OKC @ CHA,Paul George,F,46.5,1455,0,12874,3,5849,3,272,4,8828,3,4174,10,1582,4,121,2,4097,5
11/1/2018,BOS,Boston Celtics,BOS vs. MIL,Kyrie Irving,G,49.1,1094,6,113,7,1184,2,812,10,888,2,6102,3,12137,1,4317,2,4097,6
11/1/2018,DEN,Denver Nuggets,DEN @ CLE,Juancho Hernangomez,F,34.8,4198,5,280,0,18130,2,812,6,4636,6,1093,4,9339,1,4317,2,4097,7
11/1/2018,NOP,New Orleans Pelicans,NOP @ POR,Nikola Mirotic,F,46.1,1518,1,7056,3,5849,2,812,6,4636,5,1672,13,591,1,4317,1,8514,8
11/1/2018,DEN,Denver Nuggets,DEN @ CLE,Gary Harris,G,30.1,6151,1,7056,3,5849,2,812,4,8828,5,1672,3,12137,1,4317,1,8514,9
11/1/2018,BOS,Boston Celtics,BOS vs. MIL,Terry Rozier,G,24.9,8806,1,7056,3,5849,2,812,3,11548,0,13385,7,3913,0,11467,1,8514,10
10/31/2018,LAL,Los Angeles Lakers,LAL vs. DAL,JaVale McGee,C,53.5,681,0,12874,1,12618,5,37,8,2174,0,13385,15,299,2,1393,3,1827,1
10/31/2018,UTA,Utah Jazz,UTA @ MIN,Rudy Gobert,C,53.1,714,0,12874,3,5849,3,272,9,1419,4,2601,13,591,1,4317,1,8514,2
10/31/2018,DEN,Denver Nuggets,DEN @ CHI,Nikola Jokic,C,58.9,370,3,1597,9,525,3,272,9,1419,1,10110,12,814,2,1393,6,130,3
10/31/2018,DEN,Denver Nuggets,DEN @ CHI,Paul Millsap,F,35.7,3867,1,7056,1,12618,3,272,8,2174,2,6102,6,5192,0,11467,1,8514,4
