GAME_DATE,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,PLAYER_NAME,PLAYER_POSITION,NBA_FANTASY_PTS,NBA_FANTASY_PTS_RANK,FG3M,FG3M_RANK,AST,AST_RANK,BLK,BLK_RANK,FGM,FGM_RANK,FTM,FTM_RANK,REB,REB_RANK,STL,STL_RANK,TOV,TOV_RANK,STL_DAY_RANK
11/25/2018,DET,Detroit Pistons,DET vs. PHX,Andre Drummond,C,51.7,818,0,12874,1,12618,0,7843,9,1419,1,10110,16,207,5,25,3,1827,1
11/25/2018,LAL,Los Angeles Lakers,LAL vs. ORL,Kentavious Caldwell-Pope,G,25.9,8278,1,7056,1,12618,1,2443,1,18112,2,6102,2,15352,5,25,1,8514,2
11/25/2018,SAC,Sacramento Kings,SAC vs. UTA,Harry Giles III,F-C,44.6,1748,0,12874,6,1803,2,812,5,6509,0,13385,8,2894,4,121,2,4097,3
11/25/2018,PHI,Philadelphia 76ers,PHI @ BKN,Jimmy Butler,G,62.4,228,5,280,2,8551,0,7843,11,549,7,723,12,814,4,121,1,8514,4
11/25/2018,UTA,Utah Jazz,UTA @ SAC,Derrick Favors,F-C,37.4,3345,0,12874,2,8551,3,272,4,8828,3,4174,7,3913,3,415,3,1827,5
11/25/2018,PHX,Phoenix Suns,PHX @ DET,Trevor Ariza,F,20.4,11636,1,7056,4,3929,0,7843,1,18112,2,6102,2,15352,3,415,2,4097,6
11/25/2018,SAC,Sacramento Kings,SAC vs. UTA,De'Aaron Fox,G,28.9,6714,1,7056,3,5849,1,2443,5,6509,2,6102,2,15352,3,415,3,1827,7
11/25/2018,LAC,LA Clippers,LAC @ POR,Avery Bradley,G,23.8,9494,0,12874,2,8551,1,2443,2,14769,0,13385,4,9339,3,415,0,15731,8
11/25/2018,PHI,Philadelphia 76ers,PHI @ BKN,Ben Simmons,G,44.5,1768,0,12874,9,525,2,812,5,6509,3,4174,5,7038,3,415,3,1827,9
11/25/2018,ATL,Atlanta Hawks,ATL vs. CHA,Kevin Huerter,G,20.1,11829,1,7056,5,2659,0,7843,1,18112,1,10110,3,12137,2,1393,1,8514,10
11/24/2018,NOP,New Orleans Pelicans,NOP @ WAS,E'Twaun Moore,G,42,2194,1,7056,2,8551,0,7843,8,2174,2,6102,5,7038,6,3,4,786,1
11/24/2018,CLE,Cleveland Cavaliers,CLE vs. HOU,Tristan Thompson,C-F,54,645,0,12874,2,8551,0,7843,6,4636,4,2601,20,48,4,121,1,8514,2
11/24/2018,WAS,Washington Wizards,WAS vs. NOP,Kelly Oubre Jr.,F,32.3,5169,2,3543,1,12618,2,812,5,6509,0,13385,4,9339,3,415,1,8514,3
11/24/2018,DAL,Dallas Mavericks,DAL vs. BOS,Luka Doncic,F-G,36,3772,3,1597,8,789,1,2443,5,6509,2,6102,0,22086,3,415,3,1827,4
11/24/2018,HOU,Houston Rockets,HOU @ CLE,Eric Gordon,G,38.4,3074,5,280,0,18130,0,7843,8,2174,7,723,2,15352,3,415,1,8514,5
11/24/2018,MIN,Minnesota Timberwolves,MIN vs. CHI,Robert Covington,F,29.7,6345,0,12874,1,12618,3,272,1,18112,2,6102,6,5192,3,415,1,8514,6
11/24/2018,GSW,Golden State Warriors,GSW vs. SAC,Jordan Bell,F,16.4,14248,0,12874,2,8551,1,2443,1,18112,0,13385,2,15352,2,1393,0,15731,7
11/24/2018,CLE,Cleveland Cavaliers,CLE vs. HOU,David Nwaba,G,24.8,8865,0,12874,0,18130,1,2443,5,6509,2,6102,4,9339,2,1393,1,8514,8
11/24/2018,BOS,Boston Celtics,BOS @ DAL,Kyrie Irving,G,38,3183,0,12874,6,1803,1,2443,9,1419,1,10110,5,7038,2,1393,5,338,9
11/24/2018,MIL,Milwaukee Bucks,MIL vs. SAS,Eric Bledsoe,G,43.8,1892,1,7056,10,325,0,7843,8,2174,3,4174,4,9339,2,1393,2,4097,10
11/23/2018,MIN,Minnesota Timberwolves,MIN @ BKN,Robert Covington,F,32.2,5198,1,7056,2,8551,0,7843,3,11548,0,13385,6,5192,5,25,0,15731,1
11/23/2018,MIA,Miami Heat,MIA @ CHI,Wayne Ellington,G,34.4,4352,2,3543,4,3929,2,812,3,11548,0,13385,2,15352,4,121,0,15731,2
11/23/2018,NYK,New York Knicks,NYK vs. NOP,Emmanuel Mudiay,G,47.2,1353,1,7056,2,8551,0,7843,10,888,6,1093,6,5192,4,121,2,4097,3
11/23/2018,NOP,New Orleans Pelicans,NOP @ NYK,Jrue Holiday,G,44,1856,0,12874,8,789,0,7843,10,888,2,6102,5,7038,3,415,5,338,4
11/23/2018,LAL,Los Angeles Lakers,LAL vs. UTA,JaVale McGee,C,29.8,6292,0,12874,0,18130,2,812,6,4636,0,13385,4,9339,3,415,2,4097,5
11/23/2018,CHI,Chicago Bulls,CHI vs. MIA,Justin Holiday,F-G,53.6,675,5,280,2,8551,1,2443,9,1419,4,2601,13,591,3,415,4,786,6
11/23/2018,DET,Detroit Pistons,DET vs. HOU,Bruce Brown,G,19.9,11947,0,12874,1,12618,0,7843,2,14769,3,4174,2,15352,3,415,0,15731,7
11/23/2018,CLE,Cleveland Cavaliers,CLE @ PHI,Larry Nance Jr.,F,21.1,11193,0,12874,3,5849,0,7843,2,14769,0,13385,3,12137,3,415,0,15731,8
11/23/2018,DET,Detroit Pistons,DET vs. HOU,Andre Drummond,C,71.5,77,0,12874,1,12618,5,37,9,1419,5,1672,20,48,3,415,1,8514,9
11/23/2018,ATL,Atlanta Hawks,ATL vs. BOS,Jeremy Lin,G,48,1227,2,3543,10,325,0,7843,6,4636,5,1672,5,7038,3,415,1,8514,10
11/21/2018,NOP,New Orleans Pelicans,NOP @ PHI,Anthony Davis,F-C,64.2,179,0,12874,6,1803,5,37,4,8828,4,2601,16,207,5,25,6,130,1
11/21/2018,DEN,Denver Nuggets,DEN @ MIN,Paul Millsap,F,48,1227,2,3543,0,18130,1,2443,11,549,1,10110,5,7038,5,25,1,8514,2
11/21/2018,HOU,Houston Rockets,HOU vs. DET,James Harden,G,70.9,82,4,662,9,525,0,7843,10,888,19,6,7,3913,4,121,6,130,3
11/21/2018,DAL,Dallas Mavericks,DAL vs. BKN,Devin Harris,G,34.1,4478,2,3543,1,12618,0,7843,4,8828,8,447,3,12137,4,121,1,8514,4
11/21/2018,MIL,Milwaukee Bucks,MIL vs. POR,Giannis Antetokounmpo,F,71.7,73,1,7056,9,525,0,7843,13,186,6,1093,16,207,3,415,3,1827,5
11/21/2018,CHA,Charlotte Hornets,CHA vs. IND,Marvin Williams,F,26.4,8002,2,3543,2,8551,1,2443,3,11548,1,10110,2,15352,3,415,0,15731,6
11/21/2018,ATL,Atlanta Hawks,ATL vs. TOR,Dewayne Dedmon,C,30.4,6027,0,12874,2,8551,2,812,1,18112,2,6102,7,3913,3,415,0,15731,7
11/21/2018,DEN,Denver Nuggets,DEN @ MIN,Mason Plumlee,F-C,30.3,6073,0,12874,7,1184,1,2443,2,14769,0,13385,4,9339,3,415,1,8514,8
11/21/2018,PHI,Philadelphia 76ers,PHI vs. NOP,Jimmy Butler,G,36.7,3567,0,12874,3,5849,1,2443,5,6509,3,4174,6,5192,3,415,0,15731,9
11/21/2018,PHX,Phoenix Suns,PHX @ CHI,Devin Booker,G,37.4,3345,1,7056,6,1803,0,7843,9,1419,4,2601,2,15352,3,415,6,130,10
11/20/2018,BKN,Brooklyn Nets,BKN @ MIA,D'Angelo Russell,G,51.8,809,2,3543,6,1803,1,2443,9,1419,0,13385,9,2204,4,121,3,1827,1
11/20/2018,NYK,New York Knicks,NYK vs. POR,Noah Vonleh,F,45.8,1562,2,3543,2,8551,1,2443,4,8828,4,2601,14,434,3,415,0,15731,2
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,Tomas Satoransky,G,36.9,3498,1,7056,3,5849,1,2443,4,8828,4,2601,7,3913,3,415,1,8514,3
11/20/2018,LAC,LA Clippers,LAC @ WAS,Shai Gilgeous-Alexander,G,35.1,4085,1,7056,3,5849,1,2443,6,4636,4,2601,3,12137,3,415,2,4097,4
11/20/2018,NYK,New York Knicks,NYK vs. POR,Mitchell Robinson,C,23.5,9670,0,12874,1,12618,2,812,3,11548,0,13385,5,7038,2,1393,2,4097,5
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,Otto Porter Jr.,F,39.8,2702,1,7056,2,8551,1,2443,4,8828,2,6102,14,434,2,1393,0,15731,6
11/20/2018,MIA,Miami Heat,MIA vs. BKN,Josh Richardson,G,31.3,5609,0,12874,5,2659,0,7843,6,4636,4,2601,4,9339,2,1393,3,1827,7
11/20/2018,TOR,Toronto Raptors,TOR @ ORL,Jonas Valanciunas,C,18.2,13056,0,12874,0,18130,0,7843,4,8828,0,13385,6,5192,2,1393,3,1827,8
11/20/2018,POR,Portland Trail Blazers,POR @ NYK,Jusuf Nurkic,C,43.2,1973,0,12874,4,3929,2,812,6,4636,1,10110,11,1140,2,1393,1,8514,9
11/20/2018,WAS,Washington Wizards,WAS vs. LAC,John Wall,G,57.8,420,5,280,8,789,2,812,9,1419,7,723,4,9339,2,1393,1,8514,10
11/2/2018,MEM,Memphis Grizzlies,MEM @ UTA,Marc Gasol,C,51.5,843,2,3543,7,1184,1,2443,6,4636,3,4174,10,1582,4,121,3,1827,1
11/2/2018,OKC,Oklahoma City Thunder,OKC @ WAS,Russell Westbrook,G,55.6,538,0,12874,12,111,0,7843,10,888,3,4174,3,12137,4,121,1,8514,2
11/2/2018,NYK,New York Knicks,NYK @ DAL,Mitchell Robinson,C,41.5,2292,0,12874,3,5849,1,2443,5,6509,3,4174,10,1582,3,415,0,15731,3
11/2/2018,ORL,Orlando Magic,ORL vs. LAC,Evan Fournier,G,33.6,4650,1,7056,4,3929,0,7843,7,3260,4,2601,3,12137,3,415,4,786,4
11/2/2018,BKN,Brooklyn Nets,BKN vs. HOU,Caris LeVert,G,47.8,1257,4,662,2,8551,1,2443,10,888,5,1672,4,9339,3,415,1,8514,5
11/2/2018,NYK,New York Knicks,NYK @ DAL,Emmanuel Mudiay,G,22.4,10328,0,12874,4,3929,0,7843,3,11548,0,13385,2,15352,3,415,1,8514,6
11/2/2018,OKC,Oklahoma City Thunder,OKC @ WAS,Jerami Grant,F,40.8,2462,2,3543,4,3929,0,7843,9,1419,2,6102,4,9339,3,415,1,8514,7
11/2/2018,NYK,New York Knicks,NYK @ DAL,Frank Ntilikina,G,26.5,7958,0,12874,7,1184,1,2443,2,14769,3,4174,0,22086,3,415,3,1827,8
11/2/2018,MIN,Minnesota Timberwolves,MIN @ GSW,Karl-Anthony Towns,C,34.7,4240,2,3543,1,12618,1,2443,5,6509,1,10110,11,1140,2,1393,2,4097,9
11/2/2018,MEM,Memphis Grizzlies,MEM @ UTA,Garrett Temple,G,21.8,10738,1,7056,0,18130,0,7843,5,6509,1,10110,4,9339,2,1393,1,8514,10
11/19/2018,LAC,LA Clippers,LAC @ ATL,Montrezl Harrell,F-C,59.7,340,0,12874,1,12618,2,812,5,6509,15,30,11,1140,5,25,1,8514,1
11/19/2018,SAC,Sacramento Kings,SAC vs. OKC,Iman Shumpert,G,38.6,3015,4,662,0,18130,0,7843,9,1419,1,10110,3,12137,4,121,0,15731,2
11/19/2018,PHX,Phoenix Suns,PHX @ PHI,Trevor Ariza,F,36.9,3498,2,3543,5,2659,1,2443,4,8828,0,13385,7,3913,3,415,1,8514,3
11/19/2018,PHX,Phoenix Suns,PHX @ PHI,Mikal Bridges,F,24.7,8917,3,1597,1,12618,0,7843,5,6509,0,13385,1,18809,3,415,0,15731,4
11/19/2018,MIL,Milwaukee Bucks,MIL vs. DEN,Eric Bledsoe,G,41.5,2292,3,1597,5,2659,0,7843,8,2174,4,2601,5,7038,3,415,4,786,5
11/19/2018,IND,Indiana Pacers,IND vs. UTA,Thaddeus Young,F,25.3,8597,0,12874,1,12618,0,7843,6,4636,0,13385,4,9339,3,415,2,4097,6
11/19/2018,OKC,Oklahoma City Thunder,OKC @ SAC,Russell Westbrook,G,60.1,321,4,662,7,1184,0,7843,12,318,1,10110,13,591,3,415,4,786,7
11/19/2018,PHI,Philadelphia 76ers,PHI vs. PHX,Joel Embiid,F-C,60.9,291,0,12874,1,12618,1,2443,12,318,9,316,17,151,3,415,6,130,8
11/19/2018,UTA,Utah Jazz,UTA @ IND,Ricky Rubio,G,49.8,1013,5,280,6,1803,1,2443,10,888,3,4174,4,9339,3,415,4,786,9
11/19/2018,NOP,New Orleans Pelicans,NOP vs. SAS,Jrue Holiday,G,43.3,1960,2,3543,9,525,1,2443,8,2174,3,4174,4,9339,2,1393,5,338,10
11/18/2018,MIN,Minnesota Timberwolves,MIN vs. MEM,Robert Covington,F,35.4,3972,4,662,2,8551,1,2443,5,6509,1,10110,2,15352,4,121,0,15731,1
11/18/2018,NYK,New York Knicks,NYK @ ORL,Tim Hardaway Jr.,G,45.4,1629,5,280,2,8551,0,7843,9,1419,9,316,2,15352,3,415,1,8514,2
11/18/2018,POR,Portland Trail Blazers,POR @ WAS,Jake Layman,F,20.4,11636,1,7056,2,8551,1,2443,3,11548,0,13385,2,15352,2,1393,1,8514,3
11/18/2018,NYK,New York Knicks,NYK @ ORL,Trey Burke,G,40.6,2511,1,7056,2,8551,0,7843,11,549,8,447,3,12137,2,1393,3,1827,4
11/18/2018,ORL,Orlando Magic,ORL vs. NYK,Jonathan Isaac,F,34.3,4399,1,7056,3,5849,1,2443,6,4636,3,4174,4,9339,2,1393,0,15731,5
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Kyle Anderson,F,26.1,8168,0,12874,7,1184,1,2443,2,14769,0,13385,3,12137,2,1393,1,8514,6
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Garrett Temple,G,24.1,9282,1,7056,1,12618,0,7843,3,11548,1,10110,8,2894,2,1393,1,8514,7
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Omri Casspi,N,13.2,16439,1,7056,0,18130,0,7843,1,18112,3,4174,1,18809,2,1393,0,15731,8
11/18/2018,MEM,Memphis Grizzlies,MEM @ MIN,Marc Gasol,C,59.1,359,4,662,3,5849,3,272,8,2174,6,1093,13,591,2,1393,2,4097,9
11/18/2018,LAL,Los Angeles Lakers,LAL @ MIA,JaVale McGee,C,18.6,12782,0,12874,2,8551,0,7843,2,14769,2,6102,3,12137,2,1393,0,15731,10
11/17/2018,CHI,Chicago Bulls,CHI vs. TOR,Shaquille Harrison,G,32.8,4968,0,12874,6,1803,0,7843,1,18112,5,1672,4,9339,5,25,3,1827,1
11/17/2018,IND,Indiana Pacers,IND vs. ATL,Cory Joseph,G,23.1,9884,0,12874,5,2659,0,7843,2,14769,0,13385,3,12137,5,25,7,51,2
11/17/2018,PHX,Phoenix Suns,PHX vs. OKC,Josh Jackson,F,22.6,10204,1,7056,0,18130,1,2443,2,14769,2,6102,3,12137,4,121,3,1827,3
11/17/2018,ATL,Atlanta Hawks,ATL @ IND,Kent Bazemore,G,39,2909,2,3543,4,3929,1,2443,5,6509,1,10110,5,7038,4,121,1,8514,4
11/17/2018,CHA,Charlotte Hornets,CHA vs. PHI,Kemba Walker,G,77.4,39,6,113,4,3929,0,7843,21,1,12,89,7,3913,4,121,9,7,5
11/17/2018,OKC,Oklahoma City Thunder,OKC @ PHX,Dennis Schroder,G,38.5,3041,1,7056,7,1184,0,7843,6,4636,2,6102,5,7038,4,121,5,338,6
11/17/2018,PHX,Phoenix Suns,PHX vs. OKC,Mikal Bridges,F,35.4,3972,3,1597,2,8551,2,812,4,8828,3,4174,2,15352,4,121,2,4097,7
11/17/2018,TOR,Toronto Raptors,TOR @ CHI,Lorenzo Brown,N,22.2,10476,0,12874,2,8551,1,2443,5,6509,0,13385,1,18809,3,415,4,786,8
11/17/2018,ATL,Atlanta Hawks,ATL @ IND,Jeremy Lin,G,31.8,5382,2,3543,4,3929,0,7843,7,3260,0,13385,4,9339,3,415,4,786,9
11/17/2018,DEN,Denver Nuggets,DEN @ NOP,Mason Plumlee,F-C,22.5,10259,0,12874,1,12618,1,2443,2,14769,0,13385,5,7038,3,415,1,8514,10
11/16/2018,BOS,Boston Celtics,BOS vs. TOR,Gordon Hayward,F,38.5,3041,1,7056,5,2659,0,7843,4,8828,6,1093,5,7038,4,121,2,4097,1
11/16/2018,IND,Indiana Pacers,IND vs. MIA,Darren Collison,G,17,13857,1,7056,2,8551,0,7843,1,18112,1,10110,0,22086,4,121,2,4097,2
11/16/2018,MEM,Memphis Grizzlies,MEM vs. SAC,Jaren Jackson Jr.,F-C,51.2,873,1,7056,0,18130,2,812,11,549,4,2601,6,5192,4,121,1,8514,3
11/16/2018,UTA,Utah Jazz,UTA @ PHI,Donovan Mitchell,G,47.4,1326,1,7056,0,18130,1,2443,13,186,4,2601,2,15352,4,121,1,8514,4
11/16/2018,MEM,Memphis Grizzlies,MEM vs. SAC,Garrett Temple,G,32,5287,3,1597,2,8551,0,7843,5,6509,1,10110,5,7038,3,415,0,15731,5
11/16/2018,BKN,Brooklyn Nets,BKN @ WAS,Spencer Dinwiddie,G,49.8,1013,3,1597,8,789,0,7843,8,2174,6,1093,4,9339,3,415,1,8514,6
11/16/2018,MIL,Milwaukee Bucks,MIL vs. CHI,Eric Bledsoe,G,47.8,1257,3,1597,6,1803,1,2443,10,888,2,6102,4,9339,3,415,3,1827,7
11/16/2018,MIN,Minnesota Timberwolves,MIN vs. POR,Robert Covington,F,28,7160,4,662,0,18130,0,7843,5,6509,0,13385,5,7038,3,415,1,8514,8
11/16/2018,IND,Indiana Pacers,IND vs. MIA,Cory Joseph,G,29.9,6238,2,3543,5,2659,0,7843,5,6509,0,13385,2,15352,3,415,1,8514,9
11/16/2018,CHI,Chicago Bulls,CHI @ MIL,Justin Holiday,F-G,37.6,3293,6,113,4,3929,0,7843,7,3260,0,13385,3,12137,3,415,1,8514,10
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Nikola Jokic,C,46.3,1492,1,7056,7,1184,1,2443,5,6509,1,10110,9,2204,4,121,2,4097,1
11/15/2018,DEN,Denver Nuggets,DEN vs. ATL,Paul Millsap,F,53.3,699,1,7056,5,2659,2,812,8,2174,1,10110,9,2204,4,121,1,8514,2
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,Chris Paul,G,39.5,2784,2,3543,7,1184,2,812,4,8828,0,13385,5,7038,3,415,2,4097,3
11/15/2018,ATL,Atlanta Hawks,ATL @ DEN,Omari Spellman,F,37.5,3321,0,12874,3,5849,1,2443,4,8828,2,6102,10,1582,3,415,1,8514,4
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,DeMar DeRozan,G,59.7,340,0,12874,5,2659,1,2443,14,108,6,1093,6,5192,3,415,1,8514,5
11/15/2018,SAS,San Antonio Spurs,SAS @ LAC,LaMarcus Aldridge,C-F,39.7,2736,0,12874,1,12618,2,812,3,11548,4,2601,16,207,2,1393,3,1827,6
11/15/2018,HOU,Houston Rockets,HOU vs. GSW,James Harden,G,40.1,2630,4,662,3,5849,0,7843,8,2174,7,723,3,12137,2,1393,1,8514,7
11/15/2018,ATL,Atlanta Hawks,ATL @ DEN,Kevin Huerter,G,16.1,14472,2,3543,1,12618,0,7843,4,8828,0,13385,3,12137,1,4317,2,4097,8
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Patrick Beverley,G,26.4,8002,2,3543,4,3929,0,7843,4,8828,0,13385,7,3913,1,4317,1,8514,9
11/15/2018,LAC,LA Clippers,LAC vs. SAS,Montrezl Harrell,F-C,32.7,5010,0,12874,5,2659,1,2443,4,8828,6,1093,6,5192,1,4317,2,4097,10
11/14/2018,CLE,Cleveland Cavaliers,CLE @ WAS,Larry Nance Jr.,F,39.7,2736,1,7056,5,2659,2,812,3,11548,3,4174,6,5192,4,121,3,1827,1
11/14/2018,CHI,Chicago Bulls,CHI @ BOS,Shaquille Harrison,G,36.7,3567,0,12874,1,12618,0,7843,7,3260,2,6102,6,5192,4,121,0,15731,2
11/14/2018,UTA,Utah Jazz,UTA @ DAL,Ricky Rubio,G,27.1,7599,1,7056,3,5849,0,7843,3,11548,4,2601,3,12137,4,121,4,786,3
11/14/2018,NYK,New York Knicks,NYK @ OKC,Allonzo Trier,G,23.5,9670,1,7056,1,12618,0,7843,4,8828,2,6102,5,7038,3,415,4,786,4
11/14/2018,MIA,Miami Heat,MIA @ BKN,Wayne Ellington,G,22.7,10138,2,3543,3,5849,0,7843,3,11548,0,13385,1,18809,3,415,0,15731,5
11/14/2018,WAS,Washington Wizards,WAS vs. CLE,Bradley Beal,G,35.1,4085,3,1597,3,5849,0,7843,7,3260,3,4174,3,12137,3,415,2,4097,6
11/14/2018,PHX,Phoenix Suns,PHX vs. SAS,T.J. Warren,F,43.8,1892,3,1597,2,8551,0,7843,10,888,4,2601,4,9339,3,415,0,15731,7
11/14/2018,UTA,Utah Jazz,UTA @ DAL,Rudy Gobert,C,35.2,4048,0,12874,2,8551,0,7843,4,8828,2,6102,11,1140,3,415,0,15731,8
11/14/2018,POR,Portland Trail Blazers,POR @ LAL,Jusuf Nurkic,C,58.3,394,0,12874,1,12618,4,98,7,3260,7,723,14,434,3,415,2,4097,9
11/14/2018,DET,Detroit Pistons,DET @ TOR,Blake Griffin,F,58.9,370,3,1597,3,5849,2,812,13,186,1,10110,12,814,3,415,5,338,10
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Gary Harris,G,28.9,6714,3,1597,1,12618,0,7843,6,4636,0,13385,2,15352,4,121,2,4097,1
11/13/2018,GSW,Golden State Warriors,GSW vs. ATL,Klay Thompson,G,44,1856,3,1597,4,3929,0,7843,8,2174,5,1672,5,7038,3,415,1,8514,2
11/13/2018,HOU,Houston Rockets,HOU @ DEN,James Harden,G,52.5,758,2,3543,11,183,1,2443,7,3260,6,1093,5,7038,3,415,4,786,3
11/13/2018,ATL,Atlanta Hawks,ATL @ GSW,Trae Young,G,29.5,6436,0,12874,9,525,0,7843,2,14769,0,13385,5,7038,3,415,3,1827,4
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Marvin Williams,F,25.4,8548,2,3543,2,8551,1,2443,3,11548,0,13385,2,15352,3,415,0,15731,5
11/13/2018,ATL,Atlanta Hawks,ATL @ GSW,DeAndre' Bembry,F,26.7,7833,2,3543,1,12618,1,2443,4,8828,3,4174,1,18809,3,415,1,8514,6
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Jeremy Lamb,G,38.2,3126,1,7056,2,8551,0,7843,8,2174,5,1672,6,5192,3,415,3,1827,7
11/13/2018,DEN,Denver Nuggets,DEN vs. HOU,Paul Millsap,F,17.5,13524,1,7056,1,12618,0,7843,4,8828,4,2601,0,22086,2,1393,3,1827,8
11/13/2018,CHA,Charlotte Hornets,CHA @ CLE,Kemba Walker,G,28.8,6766,1,7056,6,1803,1,2443,2,14769,2,6102,4,9339,2,1393,1,8514,9
11/13/2018,HOU,Houston Rockets,HOU @ DEN,Chris Paul,G,36,3772,3,1597,4,3929,0,7843,7,3260,4,2601,5,7038,2,1393,3,1827,10
11/12/2018,OKC,Oklahoma City Thunder,OKC vs. PHX,Dennis Schroder,G,50.5,944,2,3543,9,525,0,7843,6,4636,6,1093,5,7038,4,121,1,8514,1
11/12/2018,CHI,Chicago Bulls,CHI vs. DAL,Zach LaVine,G,44.5,1768,0,12874,5,2659,0,7843,8,2174,10,204,5,7038,4,121,7,51,2
11/12/2018,DAL,Dallas Mavericks,DAL @ CHI,Harrison Barnes,F,40.5,2531,1,7056,1,12618,0,7843,7,3260,8,447,5,7038,4,121,2,4097,3
11/12/2018,OKC,Oklahoma City Thunder,OKC vs. PHX,Steven Adams,C,42.9,2028,0,12874,1,12618,2,812,9,1419,0,13385,7,3913,4,121,3,1827,4
11/12/2018,TOR,Toronto Raptors,TOR vs. NOP,OG Anunoby,F,27.4,7453,2,3543,0,18130,0,7843,6,4636,3,4174,2,15352,3,415,1,8514,5
11/12/2018,SAC,Sacramento Kings,SAC vs. SAS,Iman Shumpert,G,16.4,14248,0,12874,2,8551,0,7843,1,18112,0,13385,2,15352,3,415,0,15731,6
11/12/2018,MIN,Minnesota Timberwolves,MIN vs. BKN,Jeff Teague,G,46.7,1427,0,12874,11,183,0,7843,8,2174,8,447,1,18809,3,415,4,786,7
11/12/2018,GSW,Golden State Warriors,GSW @ LAC,Draymond Green,F,29.3,6538,0,12874,1,12618,0,7843,3,11548,0,13385,14,434,3,415,4,786,8
11/12/2018,BKN,Brooklyn Nets,BKN @ MIN,Rondae Hollis-Jefferson,F,39.7,2736,0,12874,5,2659,1,2443,5,6509,4,2601,6,5192,3,415,1,8514,9
11/12/2018,WAS,Washington Wizards,WAS vs. ORL,Dwight Howard,C,34.6,4279,0,12874,0,18130,1,2443,6,4636,5,1672,8,2894,2,1393,1,8514,10
11/11/2018,ATL,Atlanta Hawks,ATL @ LAL,Kent Bazemore,G,46.1,1518,3,1597,3,5849,1,2443,7,3260,4,2601,3,12137,5,25,1,8514,1
11/11/2018,BOS,Boston Celtics,BOS @ POR,Kyrie Irving,G,44.4,1795,3,1597,6,1803,0,7843,9,1419,0,13385,2,15352,5,25,3,1827,2
11/11/2018,HOU,Houston Rockets,HOU vs. IND,Chris Paul,G,46.5,1455,5,280,5,2659,0,7843,8,2174,5,1672,5,7038,3,415,2,4097,3
11/11/2018,IND,Indiana Pacers,IND @ HOU,Bojan Bogdanovic,F,42.2,2152,3,1597,6,1803,0,7843,6,4636,5,1672,6,5192,3,415,3,1827,4
11/11/2018,MIL,Milwaukee Bucks,MIL @ DEN,Eric Bledsoe,G,37.1,3437,1,7056,3,5849,1,2443,4,8828,3,4174,8,2894,3,415,1,8514,5
11/11/2018,DEN,Denver Nuggets,DEN vs. MIL,Gary Harris,G,26.8,7778,2,3543,0,18130,0,7843,5,6509,3,4174,4,9339,3,415,2,4097,6
11/11/2018,ORL,Orlando Magic,ORL @ NYK,D.J. Augustin,G,22.4,10328,3,1597,2,8551,0,7843,3,11548,0,13385,2,15352,3,415,1,8514,7
11/11/2018,DET,Detroit Pistons,DET vs. CHA,Andre Drummond,C,66.9,129,0,12874,3,5849,2,812,9,1419,5,1672,22,24,3,415,2,4097,8
11/11/2018,MIL,Milwaukee Bucks,MIL @ DEN,Tony Snell,G,11,17909,1,7056,0,18130,0,7843,2,14769,0,13385,0,22086,2,1393,0,15731,9
11/11/2018,CHA,Charlotte Hornets,CHA @ DET,Nicolas Batum,F-G,25.1,8705,1,7056,3,5849,1,2443,2,14769,0,13385,8,2894,2,1393,3,1827,10
11/10/2018,MIL,Milwaukee Bucks,MIL @ LAC,Giannis Antetokounmpo,F,69.6,93,0,12874,4,3929,2,812,11,549,5,1672,18,108,5,25,6,130,1
11/10/2018,NYK,New York Knicks,NYK @ TOR,Frank Ntilikina,G,22.2,10476,1,7056,4,3929,0,7843,2,14769,0,13385,1,18809,4,121,2,4097,2
11/10/2018,NOP,New Orleans Pelicans,NOP vs. PHX,Jrue Holiday,G,45.7,1582,3,1597,9,525,1,2443,7,3260,2,6102,6,5192,3,415,6,130,3
11/10/2018,HOU,Houston Rockets,HOU @ SAS,Chris Paul,G,34.8,4198,2,3543,4,3929,1,2443,4,8828,3,4174,4,9339,3,415,1,8514,4
11/10/2018,TOR,Toronto Raptors,TOR vs. NYK,Danny Green,G,17.6,13421,3,1597,0,18130,0,7843,3,11548,0,13385,3,12137,3,415,4,786,5
11/10/2018,CHI,Chicago Bulls,CHI vs. CLE,Shaquille Harrison,G,21.1,11193,0,12874,3,5849,0,7843,3,11548,0,13385,3,12137,3,415,2,4097,6
11/10/2018,GSW,Golden State Warriors,GSW vs. BKN,Jordan Bell,F,29.6,6396,0,12874,2,8551,1,2443,2,14769,1,10110,8,2894,3,415,0,15731,7
